Matricula, Marca, Modelo, Ano, Dono, Codigo do Veiculo
86-EN-59, BMW, X3, 2008, 6390385, 7051
45-AG-40, BMW, 520, 2008, 6165449, 7057
57-IF-91, BMW, 520, 2000, 14043605, 7084
37-HQ-08, BMW, X3, 1999, 13196962, 7090
78-BK-40, BMW, 530, 1994, 2416706, 7098
63-MJ-75, BMW, 320, 1996, 9566102, 7099
25-DN-40, BMW, X6, 2008, 5610735, 7108
24-VC-27, BMW, 520, 2005, 7001257, 7117
80-PG-12, BMW, 520, 1997, 14860954, 7125
87-DT-03, BMW, 530, 2005, 1031958, 7137
51-IL-03, BMW, 530, 2010, 6460504, 7138
24-LR-10, BMW, 520, 1993, 14536676, 7152
19-AT-79, BMW, 520, 2003, 13088476, 7162
15-AV-96, BMW, 520, 2006, 13174852, 7171
36-LA-79, BMW, X3, 1994, 8415042, 7173
31-VB-08, BMW, X6, 1995, 3940389, 7180
81-IJ-27, BMW, 320, 2005, 1945347, 7184
02-VD-31, BMW, X6, 1999, 11934798, 7188
74-BG-05, BMW, X6, 2002, 14552849, 7189
77-BG-35, BMW, 320, 2006, 13571351, 7191
74-RO-38, BMW, X3, 2001, 2380725, 7193
88-JD-35, BMW, 520, 2009, 13649164, 7196
89-LK-86, BMW, X3, 2010, 6977197, 7197
26-IS-29, BMW, 520, 1997, 7009197, 7200
29-KH-61, BMW, 530, 1995, 12659028, 7215
68-RP-71, BMW, 520, 2007, 6291962, 7227
29-MJ-07, BMW, 530, 1997, 10325481, 7232
19-VG-53, BMW, 530, 1997, 1841997, 7249
53-DD-91, BMW, 520, 2006, 13296513, 7252
51-DS-23, BMW, X3, 2005, 8516319, 7265
37-KT-02, BMW, X3, 2007, 7101892, 7274
11-RI-08, BMW, X3, 1992, 1474308, 7296
05-BA-59, BMW, 520, 1992, 13218788, 7297
13-UM-68, BMW, 520, 1990, 13605547, 7313
30-MU-19, BMW, 520, 2009, 7393937, 7320
67-BG-14, BMW, X6, 1998, 6926819, 7325
11-EU-11, BMW, X6, 2010, 10188990, 7327
71-UD-52, BMW, X3, 1990, 12034150, 7334
30-AK-89, BMW, X3, 2005, 8568681, 7337
17-DT-50, BMW, 530, 2009, 7293611, 7344
80-NK-29, BMW, X6, 2008, 12850640, 7345
60-HA-83, BMW, X3, 1993, 13928490, 7357
01-TF-29, BMW, 520, 1991, 12842245, 7370
82-RU-32, BMW, 320, 1999, 8358595, 7378
82-SS-71, BMW, 530, 2007, 8222316, 7388
16-TP-52, BMW, 530, 2004, 14882805, 7398
29-FV-41, BMW, 320, 1990, 1920748, 7403
11-TR-14, BMW, 320, 2009, 11903041, 7415
96-VP-41, BMW, 320, 2008, 8378307, 7417
69-UV-82, BMW, 530, 1993, 1505188, 7420
55-JC-12, BMW, X6, 1999, 9511116, 7422
08-ON-91, BMW, 520, 2002, 7771247, 7427
08-UE-66, BMW, 320, 1993, 2727209, 7442
65-PA-08, BMW, 320, 1993, 13942008, 7443
32-KJ-32, BMW, 320, 1993, 6378291, 7445
26-PR-24, BMW, 320, 1996, 1943075, 7446
77-VS-91, BMW, 320, 1990, 13889284, 7453
34-FV-00, BMW, 530, 1996, 13028072, 7454
41-AK-45, BMW, 520, 1993, 6100800, 7470
13-TI-32, BMW, 320, 2006, 13649164, 7477
24-RL-24, BMW, 520, 2005, 10983391, 7478
63-MU-58, BMW, 530, 1992, 2427311, 7485
47-RK-06, BMW, X3, 2005, 13591211, 7497
09-MA-56, BMW, 530, 2005, 13259141, 7513
13-RE-31, BMW, 520, 1991, 14471409, 7514
40-SI-39, BMW, X6, 1997, 11413849, 7515
33-FR-97, BMW, 520, 2005, 12570841, 7517
13-BU-81, BMW, X6, 2001, 1933952, 7520
55-GK-75, BMW, 520, 2003, 6089931, 7523
82-KK-16, BMW, 320, 2005, 3849527, 7527
42-QU-12, BMW, 520, 1999, 11765665, 7532
37-KT-66, BMW, X6, 2002, 1681581, 7538
71-HD-62, BMW, X3, 1999, 12691478, 7539
75-JV-09, BMW, 320, 1999, 11116517, 7544
24-PH-33, BMW, 520, 2009, 12024766, 7550
63-AK-41, BMW, 530, 2006, 8636695, 7552
92-TD-89, BMW, X3, 1997, 11325606, 7568
28-KU-29, BMW, 530, 2001, 7343879, 7572
49-AJ-29, BMW, X6, 2006, 9581889, 7573
24-EM-22, BMW, X3, 1997, 9727452, 7580
34-DC-19, BMW, X3, 1990, 6102547, 7582
11-DR-64, BMW, 530, 2008, 3068612, 7592
65-HP-67, BMW, X6, 2000, 4775238, 7605
55-CE-64, BMW, 530, 2000, 14324998, 7609
17-KD-75, BMW, X6, 1993, 3023488, 7613
81-VF-65, BMW, X3, 2004, 3516589, 7616
17-VB-56, BMW, 530, 1991, 10716665, 7621
47-IA-63, BMW, 530, 1999, 12050480, 7624
72-RS-70, BMW, X6, 1990, 2970204, 7648
66-VA-33, BMW, 530, 1993, 5587854, 7649
88-HH-40, BMW, 530, 2006, 2027734, 7662
55-VR-38, BMW, 520, 1991, 12759377, 7675
88-AI-78, BMW, 520, 2007, 13085828, 7681
06-GR-90, BMW, 530, 2004, 14042735, 7682
05-FC-19, BMW, 520, 2007, 14902877, 7696
89-IL-55, BMW, 320, 1990, 12750750, 7699
00-JR-39, BMW, 530, 1993, 7818575, 7716
74-CP-02, BMW, 530, 2001, 3027867, 7718
60-BL-55, BMW, 530, 2005, 8928089, 7723
32-TB-28, BMW, 530, 2009, 7588836, 7733
11-TC-08, BMW, 320, 1998, 13779345, 7738
40-CN-33, BMW, 320, 1990, 3078262, 7754
47-LT-75, BMW, X6, 2010, 12745361, 7765
09-MN-07, BMW, 530, 2008, 4227889, 7768
88-VT-64, BMW, 530, 2008, 6414477, 7803
02-HN-01, BMW, 320, 1993, 8700955, 7806
67-HP-43, BMW, 530, 2008, 13162703, 7812
89-CQ-83, BMW, 320, 2010, 5408417, 7820
16-HD-77, BMW, 520, 2010, 10573674, 7827
77-TP-41, BMW, 530, 2002, 11704392, 7830
64-AU-47, BMW, X3, 2000, 12202764, 7836
64-DJ-97, BMW, X6, 2003, 11378689, 7841
38-EG-28, BMW, 530, 1997, 6031552, 7846
58-JQ-42, BMW, 320, 1995, 11189390, 7847
87-DI-51, BMW, 520, 1993, 14634783, 7863
98-UT-96, BMW, 530, 2010, 3589726, 7864
14-OH-93, BMW, 520, 1999, 11927749, 7891
29-FI-16, BMW, X3, 2010, 1318379, 7895
04-UJ-48, BMW, X3, 1999, 13729699, 7904
43-DB-33, BMW, 530, 2010, 6213621, 7911
07-QC-62, BMW, 520, 1991, 5373175, 7929
61-RF-65, BMW, 520, 1991, 7133981, 7935
56-MM-59, BMW, X3, 2004, 3256302, 7939
43-FP-51, BMW, 320, 1998, 14358395, 7940
36-IQ-76, BMW, 520, 2000, 10528019, 7950
63-AR-45, BMW, 520, 1998, 3115820, 7952
37-OA-33, BMW, 320, 1992, 13922866, 7969
69-VO-55, BMW, 530, 1998, 11589199, 7970
66-DO-68, BMW, 520, 1996, 5067579, 7975
44-QO-25, BMW, 320, 2004, 14946624, 7987
56-RA-85, BMW, 520, 2004, 8395215, 7996
30-RG-99, BMW, 530, 1999, 12598186, 7997
61-FA-25, BMW, 320, 2006, 6556578, 8002
45-IU-22, BMW, X6, 1994, 2322165, 8020
79-BH-19, BMW, 320, 1990, 13221584, 8026
31-TT-77, BMW, 320, 2005, 1592495, 8039
38-SH-12, BMW, 530, 1998, 4738346, 8051
60-FJ-33, BMW, X6, 1998, 8259722, 8087
01-NV-16, BMW, X3, 2003, 8450331, 8092
09-HI-44, BMW, 320, 1992, 1093319, 8102
54-JD-79, BMW, 520, 1994, 6189551, 8104
52-AA-56, BMW, X6, 2003, 5065455, 8118
48-GH-19, BMW, 530, 2010, 14802787, 8124
00-HC-74, BMW, 530, 1993, 14108389, 8128
62-JG-10, BMW, 320, 1997, 10679984, 8137
19-NJ-33, BMW, X6, 2008, 1957555, 8149
04-IF-09, BMW, 520, 2004, 6213688, 8159
72-PO-29, BMW, X3, 2000, 5543498, 8160
37-RB-35, BMW, 320, 2007, 5391442, 8161
04-DU-53, BMW, 530, 1999, 14189050, 8188
57-RF-28, BMW, 320, 1990, 2008615, 8197
73-CG-07, BMW, 530, 1994, 6116236, 8200
05-FC-50, BMW, 320, 1997, 3066207, 8207
18-LR-01, BMW, 320, 1992, 2451093, 8211
72-BJ-68, BMW, 320, 2010, 11617173, 8213
38-TH-76, BMW, X6, 1996, 12591314, 8215
72-LS-40, BMW, 530, 2001, 6086630, 8222
26-SI-45, BMW, 320, 2005, 6344314, 8224
77-DH-87, BMW, 520, 2003, 8715739, 8230
38-VR-63, BMW, 520, 1993, 1394958, 8231
65-OO-89, BMW, X3, 2006, 3574641, 8235
42-RP-91, BMW, 530, 2000, 3789576, 8236
57-HI-61, BMW, 320, 2007, 12168092, 8239
91-LR-33, BMW, X6, 1994, 11625684, 8249
28-BJ-24, BMW, X3, 2003, 7747068, 8252
84-BN-56, BMW, 520, 1996, 13486767, 8258
00-KQ-08, BMW, 320, 2007, 12965912, 8260
95-CQ-35, BMW, X3, 2002, 1840804, 8263
83-JB-99, BMW, X6, 2009, 14565449, 8269
99-JT-49, BMW, 520, 1996, 4863270, 8273
96-QO-20, BMW, 320, 1993, 10599011, 8288
40-FI-21, BMW, 520, 2008, 1575135, 8295
83-SL-75, BMW, 320, 2005, 6028878, 8313
66-VF-92, BMW, X3, 2003, 13981415, 8330
34-CK-04, BMW, X3, 2005, 14547269, 8331
07-LI-49, BMW, 530, 1990, 8342705, 8336
79-NB-64, BMW, X3, 2006, 7309137, 8341
91-OT-68, BMW, 530, 1994, 11217721, 8342
31-AU-00, BMW, X6, 2007, 6752552, 8371
34-TG-77, BMW, 320, 1991, 11995370, 8393
76-RJ-86, BMW, 530, 2010, 13167430, 8398
73-TB-28, BMW, 520, 2007, 9635785, 8408
12-US-42, BMW, 520, 1993, 4825372, 8412
79-MA-32, BMW, 520, 2003, 6807761, 8413
20-DI-17, BMW, 520, 1999, 4409663, 8416
40-HR-39, BMW, X6, 2002, 6701930, 8423
41-MO-08, BMW, X6, 2008, 2991448, 8450
57-VS-53, BMW, X3, 1991, 13270080, 8453
59-EQ-92, BMW, 530, 2009, 9142204, 8466
66-JQ-99, BMW, 320, 2005, 8664856, 8474
26-IH-90, BMW, 320, 2001, 9390698, 8484
17-QE-02, BMW, 530, 2001, 14855393, 8493
05-BP-32, BMW, 520, 2000, 8870311, 8501
47-QH-74, BMW, 320, 2007, 3156756, 8512
92-ET-10, BMW, 520, 1998, 13591211, 8523
04-DT-47, BMW, X6, 1997, 13929487, 8527
09-TO-50, BMW, 320, 2006, 3861406, 8530
79-IK-18, BMW, 320, 1999, 7114202, 8531
23-OR-85, BMW, 320, 2003, 14519117, 8541
86-LJ-59, BMW, 320, 2008, 14194414, 8589
14-HT-03, BMW, 520, 2001, 10810415, 8590
12-RP-71, BMW, 520, 2003, 13550585, 8595
98-JC-15, BMW, X6, 2007, 6870513, 8600
78-TD-81, BMW, 530, 2003, 3697663, 8611
08-QH-30, BMW, X6, 2003, 4072316, 8620
10-VL-35, BMW, 530, 2009, 14656980, 8624
91-AO-04, BMW, 320, 1997, 13921596, 8625
12-NA-57, BMW, 520, 2010, 2130548, 8628
05-MT-19, BMW, 530, 1996, 10509882, 8646
35-TQ-94, BMW, X3, 2008, 8398522, 8657
59-AQ-50, BMW, 530, 2003, 5935027, 8661
44-JV-98, BMW, 320, 1999, 10001121, 8665
60-AK-73, BMW, X6, 1995, 5824284, 8670
10-CI-97, BMW, 530, 2007, 12826276, 8680
92-AM-93, BMW, 320, 1996, 7374711, 8695
44-IG-60, BMW, 320, 1998, 4807232, 8705
17-JC-91, BMW, X6, 1992, 6928214, 8724
57-PS-65, BMW, 530, 1995, 13689779, 8740
12-PO-61, BMW, 320, 1997, 8309806, 8748
04-FU-63, BMW, X6, 2000, 1727295, 8749
60-KA-39, BMW, 530, 2002, 6696317, 8752
71-NL-91, BMW, X6, 1992, 14257473, 8755
79-NR-67, BMW, X3, 1990, 12094103, 8789
08-FG-45, BMW, 520, 2001, 7056083, 8791
21-MH-13, BMW, 320, 1991, 3496315, 8808
96-DP-68, BMW, 320, 2003, 6636569, 8827
34-RF-47, BMW, X3, 1996, 4108627, 8830
28-VT-74, BMW, 530, 2003, 4607377, 8842
07-ED-95, BMW, X3, 2000, 5540352, 8855
42-IK-83, BMW, 320, 2002, 13569564, 8862
86-AS-72, BMW, 530, 1990, 7119262, 8868
50-QB-61, BMW, 320, 1998, 8142906, 8873
93-HL-08, BMW, X3, 2003, 12065209, 8899
36-FF-70, BMW, 320, 1995, 1522888, 8904
88-MH-62, BMW, 320, 1994, 5367752, 8916
98-PM-60, BMW, 320, 2004, 13017061, 8934
44-RS-40, BMW, 520, 1990, 6255111, 8941
66-AR-98, BMW, 530, 2010, 4359391, 8948
41-DO-25, BMW, 520, 1998, 12157370, 8950
46-OQ-60, BMW, X6, 2005, 4227889, 8957
89-SH-36, BMW, X3, 1997, 14601931, 8965
91-VF-53, BMW, 520, 1999, 7106936, 8983
98-LQ-49, BMW, X6, 1996, 6135328, 8986
83-JR-56, BMW, 320, 2002, 1982260, 8990
17-SA-16, BMW, X6, 1997, 14013509, 8991
38-IB-95, BMW, 530, 2001, 3630544, 9007
43-CU-91, BMW, 520, 2009, 1715426, 9016
93-FG-07, BMW, 320, 1995, 12225197, 9017
92-PQ-37, BMW, 530, 1996, 5101044, 9020
47-AO-72, BMW, 530, 2001, 12227097, 9041
66-RE-62, BMW, 520, 1996, 1087059, 9074
46-NI-90, BMW, X6, 2005, 12141016, 9081
44-ID-86, BMW, 320, 1996, 9751400, 9084
12-PR-74, BMW, X6, 1991, 1010489, 9104
35-RV-18, BMW, 530, 2009, 5662894, 9110
01-NP-09, BMW, 320, 1993, 14196787, 9121
59-VP-26, BMW, X6, 2009, 2630304, 9127
21-JN-11, BMW, 320, 2004, 2378044, 9143
96-PH-63, BMW, X3, 1992, 5827302, 9150
32-BK-10, BMW, X3, 2008, 9226671, 9158
51-OC-34, BMW, X3, 2001, 3543158, 9162
53-FN-17, BMW, X3, 2002, 10799235, 9163
90-PH-03, BMW, X6, 2007, 1984693, 9165
52-HP-70, BMW, 530, 1993, 5481984, 9169
05-HV-15, BMW, 320, 1991, 11551111, 9170
50-MA-62, BMW, 520, 1991, 14566005, 9173
92-VH-62, BMW, 520, 2010, 3203579, 9177
55-CV-66, BMW, X3, 2001, 6143456, 9189
34-CV-57, BMW, X3, 1995, 11416377, 9191
16-NL-00, BMW, 520, 1996, 2643428, 9192
04-RS-02, BMW, 320, 2002, 7572331, 9200
22-LH-95, BMW, X3, 1994, 14384619, 9204
85-UH-63, BMW, 520, 1992, 8485043, 9218
65-EU-82, BMW, 530, 1994, 13793787, 9220
68-QT-16, BMW, X3, 2009, 7119262, 9221
01-MC-27, BMW, X3, 1997, 11750312, 9223
06-CR-63, BMW, X6, 2004, 5391442, 9228
83-CL-80, BMW, 520, 2000, 14044952, 9230
98-IQ-40, BMW, X3, 1999, 14954117, 9282
52-KK-14, BMW, 530, 1992, 9968394, 9287
93-HL-78, BMW, X6, 1999, 7592284, 9302
06-IM-41, BMW, X3, 2005, 8147695, 9303
96-PA-36, BMW, 520, 1992, 5130786, 9324
91-VM-21, BMW, 320, 2007, 9844663, 9339
97-MK-29, BMW, 530, 2004, 7774088, 9343
84-LC-81, BMW, X6, 2010, 2895691, 9360
93-JE-19, BMW, X6, 2000, 11245108, 9369
56-TU-36, BMW, X6, 2006, 11679761, 9373
82-GR-89, BMW, 520, 2001, 14508068, 9377
18-QK-07, BMW, X6, 1992, 9782877, 9382
45-FF-22, BMW, X6, 2004, 2081995, 9383
72-VT-56, BMW, 320, 2004, 12464572, 9396
94-BJ-57, BMW, 530, 2005, 11457018, 9404
86-SK-33, BMW, 520, 1992, 8123141, 9411
34-LQ-06, BMW, 530, 1998, 3710037, 9418
31-LB-40, BMW, X3, 1998, 2288724, 9424
36-TT-44, BMW, X3, 1994, 12348330, 9426
11-OF-65, BMW, 530, 1992, 1207636, 9443
10-ML-18, BMW, X3, 1993, 4729291, 9447
00-QE-99, BMW, 530, 1995, 8669805, 9452
43-CR-84, BMW, X6, 1998, 5002256, 9453
99-IC-99, BMW, X3, 2010, 5064259, 9459
09-RI-87, BMW, 520, 2003, 5484504, 9462
66-AC-20, BMW, 520, 2007, 9330847, 9470
16-QV-89, BMW, 520, 2010, 14535367, 9475
78-IO-04, BMW, 520, 1998, 1657572, 9495
61-TM-52, BMW, 520, 2009, 14831279, 9498
33-KT-73, BMW, 530, 2007, 7733594, 9501
52-VB-34, BMW, X3, 1991, 9270533, 9504
30-SK-93, BMW, 520, 2002, 3117315, 9519
34-GA-23, BMW, 530, 2008, 7534454, 9520
27-UJ-62, BMW, X3, 1991, 3951533, 9521
11-UG-41, BMW, 520, 1990, 10820048, 9529
04-PK-79, BMW, X3, 2008, 14370840, 9544
35-FC-00, BMW, 520, 1991, 14877771, 9546
32-GG-30, BMW, X3, 2002, 12777320, 9562
22-RC-68, BMW, X6, 2007, 12165865, 9566
10-CF-02, BMW, 520, 2002, 7778953, 9585
36-FN-06, BMW, 530, 2010, 2033689, 9588
05-LR-19, BMW, X6, 2007, 10812490, 9590
78-CO-62, BMW, X3, 1992, 5782685, 9592
44-OF-98, BMW, 320, 1999, 3632664, 9595
99-MN-49, BMW, 520, 2000, 6102547, 9610
37-EM-95, BMW, X3, 1999, 14931939, 9612
82-CG-25, BMW, X3, 2002, 13960271, 9620
19-HE-87, BMW, 320, 1997, 5251437, 9637
72-CP-55, BMW, 320, 2005, 10781628, 9644
64-JK-17, BMW, 320, 1993, 5506337, 9649
18-NH-04, BMW, 520, 1995, 3916524, 9652
00-IU-24, BMW, 530, 1999, 7583251, 9680
15-FA-33, BMW, 520, 2008, 13024421, 9684
49-RR-72, BMW, X6, 1992, 3924071, 9693
59-OD-00, BMW, 320, 2009, 8065391, 9705
82-CP-71, BMW, X6, 2010, 2979269, 9707
92-AV-66, BMW, 520, 1992, 6510961, 9709
98-QE-00, BMW, X6, 1998, 10643577, 9710
56-IP-80, BMW, 530, 2006, 1233935, 9715
75-KR-91, BMW, 520, 1994, 9263666, 9726
57-NS-53, BMW, X3, 2009, 2951915, 9728
98-QG-06, BMW, 530, 2001, 7398157, 9733
48-HN-13, BMW, 520, 1998, 2080722, 9736
37-VN-90, BMW, X6, 2005, 12120233, 9743
17-JU-29, BMW, 520, 2008, 10017700, 9755
33-SV-56, BMW, X3, 2008, 14013312, 9758
17-IF-24, BMW, X6, 2005, 14148930, 9768
60-MB-77, BMW, 530, 2009, 13069412, 9772
67-IO-23, BMW, X3, 1997, 8331785, 9773
30-JN-84, BMW, 530, 2009, 8377608, 9779
50-QA-93, BMW, 530, 1997, 9545196, 9781
96-FJ-85, BMW, X3, 2008, 1246180, 9788
79-RH-51, BMW, X3, 2004, 6950513, 9792
04-AH-92, BMW, X3, 2003, 1762111, 9793
25-VC-56, BMW, X3, 2004, 10959313, 9794
87-QS-67, BMW, 320, 1995, 2081995, 9804
92-AK-17, BMW, X6, 1990, 6012994, 9818
88-OU-71, BMW, X6, 1996, 6318570, 9843
32-LC-71, BMW, 520, 2005, 4604767, 9848
92-TE-42, BMW, X3, 1994, 5431136, 9853
61-FD-48, BMW, X3, 2005, 4353238, 9869
44-VC-27, BMW, 530, 1998, 11996242, 9888
19-ER-64, BMW, 320, 1999, 6815800, 9890
91-RB-19, BMW, X6, 2000, 12186737, 9893
04-UK-00, BMW, X6, 1999, 8209316, 9903
05-EE-87, BMW, X3, 2008, 1983942, 9909
92-LU-89, BMW, X6, 2003, 10488544, 9911
44-LU-26, BMW, 320, 1994, 1161937, 9913
39-QU-72, BMW, 530, 1999, 10017061, 9938
73-NS-66, BMW, 530, 2010, 9948369, 9940
20-EG-57, BMW, X6, 2000, 6233677, 9948
61-HS-30, BMW, 520, 1990, 13957382, 9952
02-HU-71, BMW, X3, 2000, 13858499, 9957
95-HS-99, BMW, 520, 2007, 1469455, 9972
29-RK-34, BMW, 530, 1990, 11728251, 9974
88-LA-98, BMW, X3, 2004, 12286018, 9984
19-OT-08, BMW, X6, 1992, 3082197, 10000
95-TV-59, Toyota, Avensis, 2005, 3789603, 50
83-II-05, Toyota, Avensis, 1998, 5188426, 51
07-GR-61, Toyota, Avensis, 1992, 1549037, 108
64-QO-03, Toyota, Avensis, 1996, 7818575, 118
42-AA-79, Toyota, Avensis, 2001, 12066179, 133
61-FF-09, Toyota, Avensis, 1990, 12445469, 158
48-IQ-07, Toyota, Avensis, 1996, 14877771, 165
34-QK-32, Toyota, Avensis, 2009, 8087514, 214
10-FU-25, Toyota, Avensis, 2000, 5088755, 220
59-SL-46, Toyota, Avensis, 2005, 7393798, 239
90-UL-08, Toyota, Avensis, 1998, 1141592, 393
77-JE-42, Toyota, Avensis, 2002, 7903509, 453
45-CU-42, Toyota, Avensis, 2004, 11351219, 494
10-FI-79, Toyota, Avensis, 2005, 10899477, 580
19-IV-29, Toyota, Avensis, 2010, 2684764, 588
93-BS-54, Toyota, Avensis, 2000, 2912949, 683
05-EL-94, Toyota, Avensis, 1990, 5338949, 699
04-MT-41, Toyota, Avensis, 1993, 2278846, 707
93-RS-94, Toyota, Avensis, 1996, 14035543, 762
34-CD-45, Toyota, Avensis, 2010, 13335458, 818
54-DK-73, Toyota, Avensis, 1998, 3304719, 834
91-GK-00, Toyota, Avensis, 2000, 3705258, 966
12-AQ-56, Toyota, Avensis, 2002, 9246923, 981
13-FH-12, Toyota, Avensis, 1995, 13654432, 982
16-CK-17, Toyota, Avensis, 1997, 13427335, 1070
28-TJ-48, Toyota, Avensis, 2006, 11739223, 1155
67-SN-15, Toyota, Avensis, 2009, 5458768, 1208
03-ES-14, Toyota, Avensis, 2005, 5223327, 1211
51-LB-76, Toyota, Avensis, 2007, 14160433, 1241
58-MI-95, Toyota, Avensis, 2000, 2361455, 1248
60-CL-95, Toyota, Avensis, 2007, 7024916, 1264
91-TJ-71, Toyota, Avensis, 2006, 10545177, 1314
11-GI-56, Toyota, Avensis, 2008, 11092089, 1337
71-NO-29, Toyota, Avensis, 1991, 7929043, 1404
78-BN-31, Toyota, Avensis, 2001, 8349967, 1442
60-UQ-75, Toyota, Avensis, 2003, 11560909, 1459
73-NU-25, Toyota, Avensis, 1990, 8910790, 1541
58-RH-13, Toyota, Avensis, 1992, 13543963, 1579
29-ID-72, Toyota, Avensis, 2003, 14571382, 1590
41-QG-30, Toyota, Avensis, 2000, 9862798, 1612
15-CR-33, Toyota, Avensis, 1994, 9124784, 1615
37-QS-70, Toyota, Avensis, 1997, 11774544, 1652
51-UN-95, Toyota, Avensis, 2009, 2789732, 1680
96-IN-91, Toyota, Avensis, 2009, 11124729, 1761
07-IB-97, Toyota, Avensis, 2003, 11295271, 1833
12-VV-35, Toyota, Avensis, 2000, 5732871, 1946
50-AP-79, Toyota, Avensis, 1999, 1840804, 2003
76-BK-19, Toyota, Avensis, 2010, 5151418, 2042
26-NN-60, Toyota, Avensis, 2010, 12852124, 2043
73-QP-90, Toyota, Avensis, 1991, 4570679, 2076
61-SQ-95, Toyota, Avensis, 1999, 9688961, 2118
44-HE-61, Toyota, Avensis, 2007, 11013856, 2166
83-DJ-86, Toyota, Avensis, 1993, 1415125, 2186
38-NS-36, Toyota, Avensis, 2001, 8167247, 2224
91-IS-01, Toyota, Avensis, 1998, 4094212, 2251
42-SM-22, Toyota, Avensis, 2010, 4738346, 2295
38-DP-01, Toyota, Avensis, 1994, 12300734, 2308
31-VN-75, Toyota, Avensis, 2007, 8572195, 2309
68-UJ-23, Toyota, Avensis, 1996, 5185337, 2360
75-EE-48, Toyota, Avensis, 2007, 9848196, 2393
97-DE-43, Toyota, Avensis, 1997, 13731108, 2412
87-SH-58, Toyota, Avensis, 1999, 1822949, 2438
54-DV-44, Toyota, Avensis, 1996, 14380050, 2449
42-FL-91, Toyota, Avensis, 2005, 8675309, 2501
60-UH-52, Toyota, Avensis, 1991, 2347058, 2507
58-TD-77, Toyota, Avensis, 2000, 2801667, 2535
57-OU-39, Toyota, Avensis, 2005, 11336184, 2610
85-FV-44, Toyota, Avensis, 2000, 13882691, 2633
52-IF-82, Toyota, Avensis, 2003, 7606054, 2675
61-PH-77, Toyota, Avensis, 1992, 9534896, 2803
67-OR-33, Toyota, Avensis, 2001, 3353146, 2876
62-PD-25, Toyota, Avensis, 2009, 1841035, 2909
73-KQ-87, Toyota, Avensis, 2009, 3494675, 2932
20-KF-38, Toyota, Avensis, 2004, 14710994, 2934
01-MJ-19, Toyota, Avensis, 2009, 12062217, 2981
81-PV-95, Toyota, Avensis, 2000, 8095862, 3037
95-GO-05, Toyota, Avensis, 2003, 11923318, 3084
75-IC-48, Toyota, Avensis, 2006, 8915014, 3110
03-JB-47, Toyota, Avensis, 1991, 4492166, 3217
20-RJ-67, Toyota, Avensis, 1997, 3701566, 3261
72-GI-23, Toyota, Avensis, 2003, 9758936, 3335
49-PL-08, Toyota, Avensis, 1991, 4937638, 3455
04-ES-31, Toyota, Avensis, 1992, 3487741, 3459
61-ML-86, Toyota, Avensis, 1997, 7876125, 3480
84-MR-58, Toyota, Avensis, 2003, 3017644, 3557
97-JO-50, Toyota, Avensis, 1995, 6844483, 3613
21-KV-35, Toyota, Avensis, 2003, 2465194, 3627
40-RH-56, Toyota, Avensis, 2003, 11496712, 3661
24-TC-33, Toyota, Avensis, 2007, 3159191, 3675
48-NG-69, Toyota, Avensis, 2005, 6787896, 3690
19-OF-49, Toyota, Avensis, 2010, 13139195, 3762
14-VI-18, Toyota, Avensis, 1997, 8345950, 3790
10-AC-72, Toyota, Avensis, 2005, 9748928, 3918
07-VM-66, Toyota, Avensis, 1991, 13783431, 3964
22-BB-43, Toyota, Avensis, 1991, 13697694, 4073
35-LD-50, Toyota, Avensis, 2004, 14997863, 4080
40-GK-09, Toyota, Avensis, 2006, 7224911, 4175
01-JA-34, Toyota, Avensis, 2005, 2808674, 4187
13-RK-45, Toyota, Avensis, 2010, 8922271, 4235
03-IR-08, Toyota, Avensis, 2010, 4193486, 4370
51-RR-61, Toyota, Avensis, 1992, 4091540, 4398
66-UN-85, Toyota, Avensis, 2002, 9980018, 4430
48-NE-97, Toyota, Avensis, 2004, 12863946, 4433
68-GS-88, Toyota, Avensis, 1993, 13978175, 4530
01-LG-44, Toyota, Avensis, 1990, 8730015, 4553
15-NM-99, Toyota, Avensis, 2010, 9892397, 4581
96-DK-07, Toyota, Avensis, 1999, 7992914, 4608
41-EV-83, Toyota, Avensis, 1997, 12023161, 4637
45-VO-54, Toyota, Avensis, 1990, 10128920, 4672
96-RQ-48, Toyota, Avensis, 2005, 6376807, 4677
06-BS-58, Toyota, Avensis, 2004, 12946919, 4718
69-RH-89, Toyota, Avensis, 2003, 10509882, 4763
15-RC-81, Toyota, Avensis, 2004, 2038000, 4787
65-AM-49, Toyota, Avensis, 1993, 9818119, 4792
64-CQ-52, Toyota, Avensis, 1998, 3667763, 4796
88-ML-64, Toyota, Avensis, 2010, 11683539, 4818
68-IJ-85, Toyota, Avensis, 1992, 14474946, 4845
48-DR-09, Toyota, Avensis, 1994, 2631075, 4860
66-BT-20, Toyota, Avensis, 2008, 10105439, 4892
67-UJ-57, Toyota, Avensis, 2007, 14093776, 4917
90-DQ-20, Toyota, Avensis, 1993, 14824082, 5033
08-SC-56, Toyota, Avensis, 2007, 13651705, 5045
34-JQ-86, Toyota, Avensis, 1993, 8582065, 5068
94-DL-09, Toyota, Avensis, 2004, 2061840, 5122
28-TD-71, Toyota, Avensis, 2006, 1733755, 5204
61-PO-58, Toyota, Avensis, 2004, 8645269, 5210
45-KO-41, Toyota, Avensis, 2010, 1337822, 5242
